Date,Open,High,Low,Close,Adj Close,Volume
2017-02-28,158800.000000,160000.000000,155200.000000,155200.000000,153991.859375,486990
2017-03-02,159800.000000,163800.000000,158000.000000,163000.000000,161731.156250,754810
2017-03-03,163200.000000,167800.000000,158800.000000,161800.000000,160540.484375,491510
2017-03-06,162000.000000,163400.000000,159000.000000,160000.000000,158754.500000,289975
2017-03-07,160000.000000,161200.000000,158800.000000,159800.000000,158556.046875,241580
2017-03-08,159600.000000,161400.000000,158200.000000,160000.000000,158754.500000,281890
2017-03-09,160200.000000,161200.000000,157800.000000,157800.000000,156571.609375,378925
2017-03-10,157800.000000,160400.000000,156600.000000,160000.000000,158754.500000,244535
2017-03-13,160000.000000,166600.000000,159800.000000,165200.000000,163914.000000,417320
2017-03-14,165400.000000,166600.000000,162200.000000,163000.000000,161731.156250,472435
2017-03-15,163400.000000,165200.000000,162000.000000,164000.000000,162723.343750,203935
2017-03-16,166800.000000,167000.000000,163400.000000,163800.000000,162524.906250,266575
2017-03-17,165000.000000,166600.000000,163800.000000,165400.000000,164112.468750,295345
2017-03-20,166000.000000,166000.000000,162000.000000,163600.000000,162326.468750,296465
2017-03-21,165600.000000,174400.000000,165000.000000,174200.000000,172843.937500,750975
2017-03-22,174000.000000,174200.000000,169200.000000,169800.000000,168478.218750,396060
2017-03-23,172000.000000,174400.000000,170200.000000,172800.000000,171454.843750,400310
2017-03-24,172800.000000,176000.000000,172800.000000,174400.000000,173042.390625,278930
2017-03-27,173000.000000,178400.000000,173000.000000,177000.000000,175622.156250,302295
2017-03-28,177000.000000,177200.000000,170200.000000,170600.000000,169271.984375,412375
2017-03-29,171800.000000,173000.000000,170800.000000,172800.000000,171454.843750,293580
2017-03-30,173000.000000,174800.000000,171200.000000,172200.000000,170859.515625,285375
2017-03-31,172200.000000,174000.000000,170800.000000,171000.000000,169668.875000,250130
2017-04-03,171000.000000,175600.000000,168600.000000,174600.000000,173240.843750,274420
2017-04-04,173600.000000,173800.000000,169200.000000,170000.000000,168676.640625,297970
2017-04-05,171400.000000,171800.000000,167000.000000,168600.000000,167287.546875,498370
2017-04-06,167600.000000,168000.000000,165200.000000,168000.000000,166692.218750,360515
2017-04-07,167400.000000,168400.000000,165000.000000,165600.000000,164310.906250,288355
2017-04-10,164600.000000,165600.000000,162200.000000,163600.000000,162326.468750,357030
2017-04-11,162000.000000,162200.000000,153400.000000,154000.000000,152801.203125,1315330
2017-04-12,154600.000000,155400.000000,151400.000000,153600.000000,152404.296875,1027245
2017-04-13,154600.000000,160600.000000,154000.000000,160400.000000,159151.375000,865200
2017-04-14,159600.000000,162200.000000,157200.000000,157400.000000,156174.718750,298945
2017-04-17,156000.000000,158600.000000,154600.000000,157000.000000,155777.843750,277915
2017-04-18,158200.000000,158200.000000,155400.000000,155600.000000,154388.734375,271110
2017-04-19,155600.000000,157000.000000,155400.000000,155400.000000,154190.296875,414170
2017-04-20,157000.000000,160000.000000,156200.000000,159200.000000,157960.718750,491485
2017-04-21,160200.000000,162600.000000,159200.000000,162600.000000,161334.250000,429565
2017-04-24,162200.000000,162600.000000,161000.000000,162000.000000,160738.921875,434330
2017-04-25,163000.000000,163000.000000,160600.000000,163000.000000,161731.156250,756755
2017-04-26,163000.000000,163200.000000,160800.000000,161400.000000,160143.593750,805525
